admin3Pcod,admin3Name,admin2Pcod,admin1Pcod,admin0Pcod,area,agg_level,agg_title,year,flood_pop,flood_pop_s,wrsi_75,wrsi_90,wrsi_75_long,wrsi_90_long,pop_wp,pop_dens_wp,city_mtr,conf_count,conf_pop_buffer,conf_share,pov_2021_22_std,number_poor_2021_22_std,ipc_p_2019_2023_std,pti_need,pti_access
NER005004007,Tama,NER005004,NER005,NE,338.7863506455589,admin3,Commune,NA,-0.3524418251013018,-0.2978380333596913,NA,NA,NA,-0.587734612428191,-0.323017342832094,0.7056232883560203,-0.39871210635187304,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.032238215885344965,-0.4401302101013734,0.7119756132822145
NER005005001,Badaguichiri,NER005005,NER005,NE,1035.6773270164888,admin3,Commune,NA,-0.3874889198673026,-0.717986268571011,NA,NA,NA,-0.587734612428191,1.2567268106272693,0.24109157621844107,-0.647750677184503,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.5060291344975165,-0.861271394218717,0.6073015181927843
NER005005002,Illéla,NER005005,NER005,NE,1958.480070500966,admin3,Commune,NA,0.3545792266021442,-0.4123458245239292,NA,NA,NA,-0.587734612428191,1.9295571048531783,0.519349624199918,-0.5734979798093635,-0.21456582229762963,NA,NA,0.08273959009256064,0.5592008771364967,-0.5060291344975165,-0.7172819761810392,0.6350657681154894
NER005005003,Tajaé,NER005005,NER005,NE,624.3177851440034,admin3,Commune,NA,-0.3966771020151195,-0.5811324310827142,NA,NA,NA,-0.587734612428191,0.33760364893785766,0.39357920487999515,-0.7434039265574752,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.5060291344975165,-0.7967985641336799,0.727833994102096
NER005006001,Garhanga,NER005006,NER005,NE,709.2495806657977,admin3,Commune,NA,-0.3057951311230185,-0.430581813908043,NA,NA,NA,-0.587734612428191,0.10602885637053729,0.39070010325365206,-0.29239285553151584,-0.2635148006262484,NA,NA,0.08273959009256064,0.5592008771364967,0.30857729398302003,-0.34210611741857777,0.4598072589271189
NER005006002,Ibohamane,NER005006,NER005,NE,1341.7126279644392,admin3,Commune,NA,-0.20884941663519987,-0.482946188415255,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,0.5842200092847283,0.020535085880431996,-0.16156706720591713,-0.31246377895486716,NA,NA,0.08273959009256064,0.5592008771364967,0.30857729398302003,0.14116726999767557,0.2402315038194951
NER005006003,Keita,NER005006,NER005,NE,719.6917463906702,admin3,Commune,NA,-0.1067551108276857,-0.20217536949778664,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,0.044974114885822813,0.2217911541799993,-0.5213502988751418,-0.2635148006262484,NA,NA,0.08273959009256064,0.5592008771364967,0.30857729398302003,0.7813830502266416,0.4889753417771316
NER005006004,Tamaské,NER005006,NER005,NE,824.5213318320715,admin3,Commune,NA,-0.19030055875745663,-0.582666201788712,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,1.1530813933902866,0.9114612297066231,-0.6174327087679283,-0.31246377895486716,NA,NA,0.08273959009256064,0.5592008771364967,0.30857729398302003,0.6021310743271349,0.8944249995182388
NER005007001,Azarori,NER005007,NER005,NE,203.79194633019054,admin3,Commune,NA,-0.7546356485665482,-0.466287297349798,NA,NA,NA,-0.587734612428191,-1.1794456328356888,0.8382290214388894,-0.44141184394428473,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.4271677864071927,-0.7055420431754855,0.7971288640819428
NER005007002,Bangui,NER005007,NER005,NE,1285.4071864149917,admin3,Commune,NA,1.9230925377835582,0.3760327540425487,NA,NA,NA,-0.587734612428191,1.8841100436939082,0.42301664897001023,-0.09230758325937652,-0.01876990898315458,NA,NA,0.08273959009256064,0.5592008771364967,-0.4271677864071927,-0.3087189905863857,0.25943201990301623
NER005007003,Galma Koudawatché,NER005007,NER005,NE,346.21186179853345,admin3,Commune,NA,-0.5679657858439532,-0.6199539244724973,NA,NA,NA,-0.587734612428191,-0.207099059625229,1.319574202513029,-0.6227774403649128,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.4271677864071927,-0.7779354997423851,1.1190354014325323
NER005007004,Madaoua,NER005007,NER005,NE,778.4272260763134,admin3,Commune,NA,0.6127278639538447,-0.19806147119282932,NA,NA,NA,-0.587734612428191,1.55400144709535,0.8780980316178272,-0.5334763204406991,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.4271677864071927,-0.5791789215296215,0.8612145154679097
NER005007005,Ourno,NER005007,NER005,NE,1194.7358566822734,admin3,Commune,NA,-0.5069074871531422,-0.7493867703527864,NA,NA,NA,-0.587734612428191,0.8354423123828162,0.17536533760441433,0.6325062672865036,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.4271677864071927,-0.838912247146902,-0.046499205309782354
NER005007006,Sabon Guida,NER005007,NER005,NE,696.7956007306907,admin3,Commune,NA,1.4599569928401694,0.5703905522656804,NA,NA,NA,-0.587734612428191,0.9476106320337969,0.538656160940271,-0.40005341877583817,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.4271677864071927,-0.2171556297736976,0.6315241789454679
NER005008001,Doguerawa,NER005008,NER005,NE,752.3990002060642,admin3,Commune,NA,0.4380033168342724,-0.23561976093977288,NA,NA,NA,-0.587734612428191,1.319235851258704,0.2473352637285367,-0.6883172902645074,-0.2635148006262484,NA,NA,0.08273959009256064,0.5592008771364967,-0.7331596866868076,-0.7410278943737969,0.5824860918795162
NER005008002,Malbaza,NER005008,NER005,NE,707.7781140523123,admin3,Commune,NA,-0.2822205520930447,-0.6502938629240793,NA,NA,NA,-0.587734612428191,1.2262492407630095,0.5366572302739508,-0.7942197089113922,-0.31246377895486716,NA,NA,0.08273959009256064,0.5592008771364967,-0.7331596866868076,-0.9363838552191465,0.7982398026836416
NER005009001,Affala,NER005009,NER005,NE,1997.965782190559,admin3,Commune,NA,-0.5001642844953703,-0.6164766288905937,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,0.06818260102482274,-0.5822365956643314,-0.5590119688426902,-0.2635148006262484,NA,NA,0.08273959009256064,0.5592008771364967,-0.3618819777334136,-0.23759808328436757,0.11671905820095572
NER005009002,Bambeye,NER005009,NER005,NE,2670.4371564852872,admin3,Commune,NA,0.10402635674254523,-0.4065689090160963,NA,-0.13736667687737403,-0.26333589651341377,2.6468324270041985,1.191590951029749,0.0011357902658020696,-0.696447091478668,-0.2635148006262484,NA,NA,0.08273959009256064,0.5592008771364967,-0.3618819777334136,0.8771762017848634,0.4668456248096513
NER005009003,Barmou,NER005009,NER005,NE,800.6400376864664,admin3,Commune,NA,-0.7006386663499931,-0.7061780976097289,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,-0.5426182165809603,-0.3715370624931852,-0.694797832701402,-0.31246377895486716,NA,NA,0.08273959009256064,0.5592008771364967,-0.3618819777334136,-0.7877997142875286,0.3087981896166894
NER005009004,Kalfou,NER005009,NER005,NE,1093.207716302152,admin3,Commune,NA,-0.4222070884581495,-0.7256656950069597,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,1.12998116386094,0.23941453269046978,-0.8154942086682608,-0.31246377895486716,NA,NA,0.08273959009256064,0.5592008771364967,-0.3618819777334136,-0.7969804620021458,0.6641904254921734
NER005009005,Takanamat,NER005009,NER005,NE,1768.1334025204083,admin3,Commune,NA,-0.5976908594173067,-0.5437537797136572,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,-0.5393638497977096,-0.45037333737674695,0.027574655528501798,-0.31246377895486716,NA,NA,0.08273959009256064,0.5592008771364967,-0.3618819777334136,-0.2033378244247257,-0.08038265274684181
NER005009006,Tebaram,NER005009,NER005,NE,3314.5229606068906,admin3,Commune,NA,0.5047935520507477,0.8534800497021812,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,-0.3323723881237031,-0.15531566506681074,0.007713485556851893,-0.01876990898315458,NA,NA,0.08273959009256064,0.5592008771364967,-0.3618819777334136,-0.05303350993477357,-0.07007278972113075
NER005010001,Tassara,NER005010,NER005,NE,29523.740206389306,admin3,Commune,NA,-0.5825414575210093,-0.10966059252247269,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,-1.0319945615861306,-0.5089904851026296,0.9415481238552638,-0.2635148006262484,NA,NA,0.08273959009256064,0.5592008771364967,0.09672580360809109,-0.2907225803257934,-0.576587459973467
NER005011001,Kao,NER005011,NER005,NE,3525.7234025631924,admin3,Commune,NA,-0.6594005104393085,-0.7679935270637321,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,-0.007676622007815748,-0.7457106130844569,0.13812500647133763,-0.31246377895486716,NA,NA,0.08273959009256064,0.5592008771364967,-0.3487022669744228,-0.8107123522159706,-0.2775393685957214
NER005011002,Tchintabaraden,NER005011,NER005,NE,7470.890715172377,admin3,Commune,NA,-0.051177750694417226,-0.2845532544731662,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,0.36242222158583126,-0.0030842770268598636,0.12496742582677847,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,-0.3487022669744228,0.43292509166309384,0.1133532930729918
NER005012001,Tillia,NER005012,NER005,NE,17715.796662310895,admin3,Commune,NA,-0.16809274829019247,0.2890519058198828,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,-0.6660012399543854,-0.8797742987720986,0.7283711386991615,2.57552594243364,NA,NA,0.08273959009256064,0.5592008771364967,0.8609420236125974,1.273026772082968,-2.0321854013134435
NER005013001,Tahoua I,NER005013,NER005,NE,423.5691421070151,admin3,Commune,NA,-0.7204449448234156,-0.7900427026177262,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,-0.3028349339810207,0.7505206601972517,-1.0831783850883223,-0.36141275728348593,NA,NA,0.08273959009256064,0.5592008771364967,0.05565952558769831,0.3852831235975486,1.066258258442154
NER005013002,Tahoua II,NER005013,NER005,NE,333.38557066410533,admin3,Commune,NA,-0.46908166122298567,-0.7140417654902415,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,0.768313850130024,0.5995116356808875,-1.089766647544316,-0.16561684396901086,NA,NA,0.08273959009256064,0.5592008771364967,0.05565952558769831,0.42108771333835837,0.9010006896232876
NER006001001,Abala,NER006001,NER006,NE,6918.568355562443,admin3,Commune,NA,4.038094614125961,3.454370722022525,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,0.28948110299715313,-0.45968014442919525,0.5421861789348712,1.7923422891757397,NA,NA,0.964130896338026,0.8364135040107352,2.0747790823566903,3.243365875992931,-1.3572648124090383
NER006001002,Sanam,NER006001,NER006,NE,5567.555206565897,admin3,Commune,NA,-0.294693818694796,-0.4181919085999732,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,0.10242191072098414,-0.33754912646383034,0.816854624041177,1.0091586359178395,NA,NA,0.964130896338026,0.8364135040107352,2.0747790823566903,1.9269163065813308,-1.0509333781897872
NER006002001,Ayerou,NER006002,NER006,NE,1283.7195824930577,admin3,Commune,NA,0.10674462512499704,1.0403502670894293,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,-0.7884569880035773,-0.6726865931110424,0.030775712113372888,2.3797300291191648,NA,NA,0.964130896338026,0.8364135040107352,2.2612405034268703,2.193946745843111,-1.4976363777971888
NER006002002,Inatès,NER006002,NER006,NE,1804.98201150475,admin3,Commune,NA,-0.5975294572805606,-0.13073238636717172,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,-1.0468634579450409,-0.3395709007335172,0.7063415787326612,0.9112606792606018,NA,NA,0.964130896338026,0.8364135040107352,2.2612405034268703,2.150183881770274,-0.950681437388013
NER006003001,Tagazar,NER006003,NER006,NE,1413.3261869476542,admin3,Commune,NA,5.268714388599736,2.931737978212476,NA,NA,NA,-0.587734612428191,1.0902551027206016,-0.8152116417830961,-0.388266703612432,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,-0.16169125678125748,1.4355898878394353,-0.03183174040743676
NER006004001,Banibangou,NER006004,NER006,NE,6522.95762211892,admin3,Commune,NA,1.0606579015727675,0.9883128180560052,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,0.06343520107855383,-0.3421121939221952,1.0377973598815249,4.239791205606678,NA,NA,0.964130896338026,0.8364135040107352,2.6694866271599436,1.8538166001374843,-2.7297253550740117
NER006005001,Bankilaré,NER006005,NER006,NE,1460.4447202752115,admin3,Commune,NA,-0.30383680680387654,-0.5438716913964884,NA,-0.13736667687737403,3.7619413787630536,2.6468324270041985,0.5206586236024426,-0.719815946521628,0.6042169384612134,0.6175668092888893,NA,NA,0.964130896338026,0.8364135040107352,1.6979583412359451,2.198127306791754,-0.9431167497633016
NER006006001,Filingué,NER006006,NER006,NE,4461.417575136008,admin3,Commune,NA,5.583319059029061,3.814565980505444,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,0.7057364219679826,-0.5370574283623769,0.020372336502595473,0.1280770260027017,NA,NA,0.964130896338026,0.8364135040107352,0.22656369117462938,3.050291479106615,-0.3329795211913087
NER006006002,Imanan,NER006006,NER006,NE,647.0800994324095,admin3,Commune,NA,1.4109086048177064,3.073705558761893,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,-0.6552550333814503,-0.8641158162663666,-0.11814406662812627,-0.31246377895486716,NA,NA,0.964130896338026,0.8364135040107352,0.22656369117462938,2.701266789960535,-0.2105730802871503
NER006006003,Kourfeye Centre,NER006006,NER006,NE,2384.4736153265076,admin3,Commune,NA,1.1003708937180476,1.0325151986179288,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,0.060618259102067786,-0.7324457479476586,0.2670750791613371,-0.21456582229762963,NA,NA,0.964130896338026,0.8364135040107352,0.22656369117462938,0.723762042445425,-0.38128570736400486
NER006006004,Tondikandia,NER006006,NER006,NE,3069.33885897038,admin3,Commune,NA,3.5366820590999626,1.7714940684087463,NA,-0.13736667687737403,-0.26333589651341377,-0.587734612428191,1.1375753011808474,-0.6550673679830022,-0.14905807998804346,0.03017906934546418,NA,NA,0.964130896338026,0.8364135040107352,0.22656369117462938,1.0719003188933216,-0.26044926888263686
NER006007001,Dargol,NER006007,NER006,NE,2430.4082402112795,admin3,Commune,NA,0.7702033409519693,-0.2510267668318492,NA,NA,NA,-0.587734612428191,2.1260044011235113,-0.4576973081197925,-0.05859902814856906,0.7644137442747456,NA,NA,0.964130896338026,0.8364135040107352,0.520859165502326,0.2577208841930132,-0.5651667961500024
NER006007002,Gothèye,NER006007,NER006,NE,1730.82693791869,admin3,Commune,NA,0.3712957633014137,-0.08960908135502835,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,0.7347849478316799,-0.4473602891670264,-0.31382150333519593,0.9112606792606018,NA,NA,0.964130896338026,0.8364135040107352,0.520859165502326,0.8417085422614027,-0.5075031061137502
NER006008001,Bitinkodji,NER006008,NER006,NE,712.3291321798702,admin3,Commune,NA,-0.336940125769978,0.3135028518428827,NA,NA,NA,-0.587734612428191,-0.9044262071512884,-0.2518180060024878,-0.8971119708990277,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,-0.025939970083892528,0.48899985645260247
NER006008002,Diantchandou,NER006008,NER006,NE,1003.7005239659269,admin3,Commune,NA,-0.061647354893545225,0.5338296441659945,NA,NA,NA,-0.587734612428191,-0.6998402981488007,-0.3575235501733238,-0.48681932939773914,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,0.07785757118596058,0.23835780433928577
NER006008003,Hamdallaye,NER006008,NER006,NE,1790.299805893128,admin3,Commune,NA,-0.3822447188481289,-0.4005987324918005,NA,NA,NA,-0.587734612428191,-0.19035773537956094,-0.6398589506122879,-0.5790217201610304,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,-0.3623583778921721,0.14600219332581435
NER006008004,Karma,NER006008,NER006,NE,1176.8856072060432,admin3,Commune,NA,0.8379678948234658,0.32800485686178343,NA,NA,NA,-0.587734612428191,0.6062935745579122,-0.27113296487943567,-0.7510252927788917,-0.2635148006262484,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,-0.019107970904067555,0.36110415389667255
NER006008005,Kirtachi,NER006008,NER006,NE,1132.4558690994897,admin3,Commune,NA,-0.04930012744364836,0.45202751413965336,NA,NA,NA,-0.587734612428191,-0.633015110474166,-0.6011093346841855,0.07798366074319657,-0.31246377895486716,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,0.03931999762151141,-0.17808725250006788
NER006008006,Kollo,NER006008,NER006,NE,402.04350864644215,admin3,Commune,NA,-0.4968395517253812,-0.17591893449326068,NA,NA,NA,-0.587734612428191,-0.8083368316907111,-0.06578396893826752,-0.7226587004875216,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,-0.2565101042466553,0.49462512258624375
NER006008007,Kouré,NER006008,NER006,NE,945.3096131541515,admin3,Commune,NA,-0.5423665138785896,-0.49112992485601087,NA,NA,NA,-0.587734612428191,-0.46723770626256905,-0.21387835733416263,-0.4777573827910341,-0.31246377895486716,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,-0.4050082756942172,0.2799539750907033
NER006008008,Liboré,NER006008,NER006,NE,163.29736367520445,admin3,Commune,NA,-0.4852504317682957,0.06005649335666344,NA,NA,NA,-0.587734612428191,-0.9708959783027491,-0.653701135906899,-0.9821386666184058,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,-0.14534037789306917,0.33508934068984303
NER006008009,N'Dounga,NER006008,NER006,NE,276.78755300937587,admin3,Commune,NA,-0.58719871221559,-0.05275444300087351,NA,NA,NA,-0.587734612428191,-1.0760871736498516,-0.35613389763518305,-0.8598640437321096,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,-0.19848642381330434,0.42023634713383395
NER006008010,Namaro,NER006008,NER006,NE,1020.8856618591734,admin3,Commune,NA,0.32730622672252585,0.5115064600961045,NA,NA,NA,-0.587734612428191,-0.24321122285667882,-0.03641482491488421,-0.6290284074256053,-0.31246377895486716,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,0.06734095813433087,0.43963419542561405
NER006008011,Youri,NER006008,NER006,NE,601.8923780564699,admin3,Commune,NA,-0.7674957203225443,-0.7323974733063952,NA,NA,NA,-0.587734612428191,-0.8390775232883946,-0.9747949493686965,-0.7024075117670667,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,-0.6457857380420313,-0.5186711582392924,0.04324334742774249
NER006009001,Dingazi,NER006009,NER006,NE,3325.6771929809465,admin3,Commune,NA,0.4074959362509515,0.9990001165211525,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,-0.5107457255400196,-0.6916791456768375,0.5551906898986111,0.03017906934546418,NA,NA,0.964130896338026,0.8364135040107352,2.422543315690708,2.2504573100894896,-0.6203164411547523
NER006009002,Ouallam,NER006009,NER006,NE,1701.1462252695217,admin3,Commune,NA,-0.15108639356403025,-0.2707729704138844,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,0.09514871239326038,-0.0763771708267697,-0.06957772658862534,0.03017906934546418,NA,NA,0.964130896338026,0.8364135040107352,2.422543315690708,1.6522580488702596,-0.017962021545915117
NER006009003,Simiri,NER006009,NER006,NE,2519.2818816226545,admin3,Commune,NA,0.2931113726901786,-0.2312287708461222,NA,NA,NA,-0.587734612428191,0.9847041988943065,-0.49135574247634284,0.4449345871464744,-0.2635148006262484,NA,NA,0.964130896338026,0.8364135040107352,2.422543315690708,1.1629449845570958,-0.3267954110723761
NER006009004,Tondikiwindi,NER006009,NER006,NE,7090.086882125987,admin3,Commune,NA,1.5144586268179532,0.46188860044478103,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,1.2002619791324471,-0.22811569081832397,0.4111134156520634,2.8202708340767337,NA,NA,0.964130896338026,0.8364135040107352,2.422543315690708,2.505362822214935,-1.680424831833803
NER006010001,Ouro Guéladjo,NER006010,NER006,NE,865.601674350042,admin3,Commune,NA,-0.6853554828967986,-0.4833546019921797,NA,7.211750536062137,-0.26333589651341377,1.5686434138600687,-0.942660512074201,-0.7153294858947554,-0.26825290417352204,0.274923960988558,NA,NA,0.964130896338026,0.8364135040107352,0.5545060725535498,1.1800061096962329,-0.35070607354169714
NER006010002,Say,NER006010,NER006,NE,661.4591612208678,admin3,Commune,NA,0.5968123600813896,0.7402324162192208,NA,NA,NA,-0.587734612428191,-0.15711217311985104,-0.616498308818884,-0.4977013246388315,-0.21456582229762963,NA,NA,0.964130896338026,0.8364135040107352,0.5545060725535498,0.7405615367683255,0.04651895836228766
NER006010003,Tamou,NER006010,NER006,NE,4947.110927336589,admin3,Commune,NA,0.07973414679309843,-0.276371194775585,NA,-0.13736667687737403,-0.26333589651341377,1.5686434138600687,0.6453872638644037,-0.8063064437373119,0.1727518630869535,0.8623117009319831,NA,NA,0.964130896338026,0.8364135040107352,0.5545060725535498,1.277517485985106,-0.8944309694476364
NER006011001,Diagourou,NER006011,NER006,NE,1295.0626091606691,admin3,Commune,NA,-0.5093211729223411,-0.58773990991806,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,-0.07927098864520925,-0.6214416991989576,0.24237152127484307,0.32387293931717676,NA,NA,0.964130896338026,0.8364135040107352,1.3674642277056497,1.0058772675733647,-0.5769091919748521
NER006011002,Gorouol,NER006011,NER006,NE,3507.247145560437,admin3,Commune,NA,-0.23160150017135778,-0.33221675244408755,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,0.04586953751167168,-0.8521068301419329,0.958787057474539,1.9881382024902148,NA,NA,0.964130896338026,0.8364135040107352,1.3674642277056497,1.1262560703674072,-1.845349897632639
NER006011003,Kokorou,NER006011,NER006,NE,2216.320156849309,admin3,Commune,NA,-0.22805670304223075,-0.5472054210742133,NA,NA,NA,-0.587734612428191,0.8107688858838273,-0.7200133475588019,0.03159690238884204,0.8133627226033644,NA,NA,0.964130896338026,0.8364135040107352,1.3674642277056497,0.5170307356819718,-0.7601732878791632
NER006011004,Méhana,NER006011,NER006,NE,418.7812959842571,admin3,Commune,NA,-0.7164493416592914,-0.7104674087256555,NA,NA,NA,-0.587734612428191,-0.6145099696585027,0.574856926831107,-0.019658474404487893,-0.06771888731177335,NA,NA,0.964130896338026,0.8364135040107352,1.3674642277056497,0.44011683555040243,0.32167508659959515
NER006011005,Téra,NER006011,NER006,NE,2111.2670937759326,admin3,Commune,NA,-0.16363852466365622,-0.32021976293395255,NA,-0.13736667687737403,3.7619413787630536,0.49045440071593877,0.18527709300498627,-0.8524144688711112,-0.04961151794034316,1.498648419204027,NA,NA,0.964130896338026,0.8364135040107352,1.3674642277056497,1.1319079386702235,-1.1179118653260636
NER006012001,Anzourou,NER006012,NER006,NE,1714.8066878539103,admin3,Commune,NA,-0.7540126280361351,-0.6719102157465269,NA,-0.13736667687737403,-0.26333589651341377,0.49045440071593877,-0.9090896124541565,-0.38513575574281944,0.10078288257776152,1.4496994408754083,NA,NA,0.964130896338026,0.8364135040107352,0.4883804791669147,0.552081333781953,-0.9402112273813132
NER006012002,Bibiyergou,NER006012,NER006,NE,76.93940733884776,admin3,Commune,NA,-0.8618001448399062,0.5282646318680803,NA,NA,NA,-0.587734612428191,-1.5978686201554158,-0.8752649656989258,-0.12725620097100246,-0.36141275728348593,NA,NA,0.964130896338026,0.8364135040107352,0.4883804791669147,0.6095497403896166,-0.18778596385658466
